"Event ID","Title","Category","Starting Date","Ending Date","Location","Repetition","Description","Persons Involved"
"2012-03-24 14:16:49.144767301",,"Other",,,,"No",,
"2012-03-24 14:16:50.14685108",,"Other",,,,"No",,
"2012-03-24 14:16:51.14749701",,"Other",,,,"No",,
"2012-03-24 14:16:52.149289362",,"Other",,,,"No",,
"2012-03-24 14:16:53.150774758",,"Other",,,,"No",,
"2012-03-24 14:16:54.152788009",,"Other",,,,"No",,
"2012-03-24 14:16:55.153919053",,"Other",,,,"No",,
"2012-03-24 14:16:56.15525159",,"Other",,,,"No",,
"2012-03-24 14:16:57.155855403",,"Other",,,,"No",,
"2012-03-24 14:16:58.157822806",,"Other",,,,"No",,
"2012-03-24 14:16:59.158405526",,"Other",,,,"No",,
"2012-03-24 14:17:00.159811277",,"Other",,,,"No",,
"2012-03-24 14:17:01.161267953",,"Other",,,,"No",,
"2012-03-24 14:17:02.162967451",,"Other",,,,"No",,
"2012-03-24 14:17:03.164654253",,"Other",,,,"No",,
"2012-03-24 14:17:04.165647211",,"Other",,,,"No",,
"2012-03-24 14:17:05.167923558",,"Other",,,,"No",,
"2012-03-24 14:17:06.168496231",,"Other",,,,"No",,
"2012-03-24 14:17:07.169351027",,"Other",,,,"No",,
"2012-03-24 14:17:08.170255440",,"Other",,,,"No",,
"2012-03-24 14:17:09.171983263",,"Other",,,,"No",,
"2012-03-24 14:17:10.172313823",,"Other",,,,"No",,
"2012-03-24 14:17:11.174308808",,"Other",,,,"No",,
"2012-03-24 14:17:12.175128131",,"Other",,,,"No",,
"2012-03-24 14:17:13.17692705",,"Other",,,,"No",,
"2012-03-24 14:17:14.177482828",,"Other",,,,"No",,
"2012-03-24 14:17:15.178691026",,"Other",,,,"No",,
"2012-03-24 14:17:16.179288039",,"Other",,,,"No",,
"2012-03-24 14:17:17.181619880",,"Other",,,,"No",,
"2012-03-24 14:17:18.182873861",,"Other",,,,"No",,
"2012-03-24 14:17:19.183172170",,"Other",,,,"No",,
"2012-03-24 14:17:20.184560869",,"Other",,,,"No",,
"2012-03-24 14:17:21.185737088",,"Other",,,,"No",,
"2012-03-24 14:17:22.187693608",,"Other",,,,"No",,
"2012-03-24 14:17:23.18884456",,"Other",,,,"No",,
"2012-03-24 14:17:24.18910388",,"Other",,,,"No",,
"2012-03-24 14:17:25.19085392",,"Other",,,,"No",,
"2012-03-24 14:17:26.191629134",,"Other",,,,"No",,
"2012-03-24 14:17:27.192614711",,"Other",,,,"No",,
"2012-03-24 14:17:28.193667786",,"Other",,,,"No",,
"2012-03-24 14:17:29.19458100",,"Other",,,,"No",,
"2012-03-24 14:17:30.196603525",,"Other",,,,"No",,
"2012-03-24 14:17:31.197299689",,"Other",,,,"No",,
"2012-03-24 14:17:32.19866221",,"Other",,,,"No",,
"2012-03-24 14:17:33.199935426",,"Other",,,,"No",,
"2012-03-24 14:17:34.200752816",,"Other",,,,"No",,
"2012-03-24 14:17:35.201310499",,"Other",,,,"No",,
"2012-03-24 14:17:36.203770299",,"Other",,,,"No",,
"2012-03-24 14:17:37.204238381",,"Other",,,,"No",,
"2012-03-24 14:17:38.205173100",,"Other",,,,"No",,
"2012-03-24 14:17:39.206956984",,"Other",,,,"No",,
"2012-03-24 14:17:40.207345572",,"Other",,,,"No",,
"2012-03-24 14:17:41.209686325",,"Other",,,,"No",,
"2012-03-24 14:17:42.210846804",,"Other",,,,"No",,
"2012-03-24 14:17:43.211425132",,"Other",,,,"No",,
"2012-03-24 14:17:44.2128277",,"Other",,,,"No",,
"2012-03-24 14:17:45.213302059",,"Other",,,,"No",,
"2012-03-24 14:17:46.215539590",,"Other",,,,"No",,
"2012-03-24 14:17:47.21616323",,"Other",,,,"No",,
"2012-03-24 14:17:48.21723678",,"Other",,,,"No",,
"2012-03-24 14:17:49.218450783",,"Other",,,,"No",,
"2012-03-24 14:17:50.219442835",,"Other",,,,"No",,
"2012-03-24 14:17:51.220398063",,"Other",,,,"No",,
"2012-03-24 14:17:52.221375424",,"Other",,,,"No",,
"2012-03-24 14:17:53.2232624",,"Other",,,,"No",,
"2012-03-24 14:17:54.224108928",,"Other",,,,"No",,
"2012-03-24 14:17:55.225952271",,"Other",,,,"No",,
"2012-03-24 14:17:56.226559507",,"Other",,,,"No",,
"2012-03-24 14:17:57.227685143",,"Other",,,,"No",,
"2012-03-24 14:17:58.228623822",,"Other",,,,"No",,
"2012-03-24 14:17:59.229613793",,"Other",,,,"No",,
"2012-03-24 14:18:00.231704886",,"Other",,,,"No",,
"2012-03-24 14:18:01.232756334",,"Other",,,,"No",,
"2012-03-24 14:18:02.233553999",,"Other",,,,"No",,
"2012-03-24 14:18:03.235345231",,"Other",,,,"No",,
"2012-03-24 14:18:04.236145096",,"Other",,,,"No",,
"2012-03-24 14:18:05.237419439",,"Other",,,,"No",,
"2012-03-24 14:18:06.238913101",,"Other",,,,"No",,
"2012-03-24 14:18:07.239174658",,"Other",,,,"No",,
"2012-03-24 14:18:08.24094077",,"Other",,,,"No",,
"2012-03-24 14:18:09.241103063",,"Other",,,,"No",,
"2012-03-24 14:18:10.243783409",,"Other",,,,"No",,
"2012-03-24 14:18:11.244424836",,"Other",,,,"No",,
"2012-03-24 14:18:12.24585601",,"Other",,,,"No",,
"2012-03-24 14:18:13.246313946",,"Other",,,,"No",,
"2012-03-24 14:18:14.247373131",,"Other",,,,"No",,
"2012-03-24 14:18:15.248201756",,"Other",,,,"No",,
"2012-03-24 14:18:16.25099544",,"Other",,,,"No",,
"2012-03-24 14:18:17.251312201",,"Other",,,,"No",,
"2012-03-24 14:18:18.252733859",,"Other",,,,"No",,
"2012-03-24 14:18:19.253999145",,"Other",,,,"No",,
"2012-03-24 14:18:20.262339799",,"Other",,,,"No",,
"2012-03-24 14:18:21.263711549",,"Other",,,,"No",,
"2012-03-24 14:18:22.264162167",,"Other",,,,"No",,
"2012-03-24 14:18:23.26579814",,"Other",,,,"No",,
"2012-03-24 14:18:24.267603700",,"Other",,,,"No",,
"2012-03-24 14:18:25.268965688",,"Other",,,,"No",,
"2012-03-24 14:18:26.269121634",,"Other",,,,"No",,
"2012-03-24 14:18:27.27050011",,"Other",,,,"No",,
"2012-03-24 14:18:28.271545238",,"Other",,,,"No",,
"2012-03-24 14:18:29.272295495",,"Other",,,,"No",,
"2012-03-24 14:18:30.274679597",,"Other",,,,"No",,
"2012-03-24 14:18:31.275405374",,"Other",,,,"No",,
"2012-03-24 14:18:32.276793258",,"Other",,,,"No",,
"2012-03-24 14:18:33.277961018",,"Other",,,,"No",,
"2012-03-24 14:18:34.278557406",,"Other",,,,"No",,
"2012-03-24 14:18:35.279422815",,"Other",,,,"No",,
"2012-03-24 14:18:36.28158876",,"Other",,,,"No",,
"2012-03-24 14:18:37.282487744",,"Other",,,,"No",,
"2012-03-24 14:18:38.28333126",,"Other",,,,"No",,
"2012-03-24 14:18:39.284842070",,"Other",,,,"No",,
"2012-03-24 14:18:40.285205942",,"Other",,,,"No",,
"2012-03-24 14:18:41.286613148",,"Other",,,,"No",,
"2012-03-24 14:18:42.287843508",,"Other",,,,"No",,
"2012-03-24 14:18:43.289848329",,"Other",,,,"No",,
"2012-03-24 14:18:44.290300846",,"Other",,,,"No",,
"2012-03-24 14:18:45.291975351",,"Other",,,,"No",,
"2012-03-24 14:18:46.292145376",,"Other",,,,"No",,
"2012-03-24 14:18:47.293437135",,"Other",,,,"No",,
"2012-03-24 14:18:48.294362011",,"Other",,,,"No",,
"2012-03-24 14:18:49.295196441",,"Other",,,,"No",,
"2012-03-24 14:18:50.297957465",,"Other",,,,"No",,
"2012-03-24 14:18:51.29890287",,"Other",,,,"No",,
"2012-03-24 14:18:52.299385079",,"Other",,,,"No",,
"2012-03-24 14:18:53.300457964",,"Other",,,,"No",,
"2012-03-24 14:18:54.302801994",,"Other",,,,"No",,
"2012-03-24 14:18:55.303109090",,"Other",,,,"No",,
"2012-03-24 14:18:56.304824042",,"Other",,,,"No",,
"2012-03-24 14:18:57.305813073",,"Other",,,,"No",,
"2012-03-24 14:18:58.306570588",,"Other",,,,"No",,
"2012-03-24 14:18:59.307448086",,"Other",,,,"No",,
"2012-03-24 14:19:00.308904450",,"Other",,,,"No",,
"2012-03-24 14:19:01.310349217",,"Other",,,,"No",,
"2012-03-24 14:19:02.311970681",,"Other",,,,"No",,
"2012-03-24 14:19:03.31286054",,"Other",,,,"No",,
"2012-03-24 14:19:04.313220292",,"Other",,,,"No",,
"2012-03-24 14:19:05.314984405",,"Other",,,,"No",,
"2012-03-24 14:19:06.315229659",,"Other",,,,"No",,
"2012-03-24 14:19:07.317580303",,"Other",,,,"No",,
"2012-03-24 14:19:08.318905645",,"Other",,,,"No",,
"2012-03-24 14:19:09.319891953",,"Other",,,,"No",,
"2012-03-24 14:19:10.320866002",,"Other",,,,"No",,
"2012-03-24 14:19:11.321465475",,"Other",,,,"No",,
"2012-03-24 14:19:12.323105758",,"Other",,,,"No",,
"2012-03-24 14:19:13.324723331",,"Other",,,,"No",,
"2012-03-24 14:19:14.325633100",,"Other",,,,"No",,
"2012-03-24 14:19:15.326506129",,"Other",,,,"No",,
"2012-03-24 14:19:16.327580838",,"Other",,,,"No",,
"2012-03-24 14:19:17.328962901",,"Other",,,,"No",,
"2012-03-24 14:19:18.3291477",,"Other",,,,"No",,
"2012-03-24 14:19:19.331307259",,"Other",,,,"No",,
"2012-03-24 14:19:20.332810919",,"Other",,,,"No",,
"2012-03-24 14:19:21.333477641",,"Other",,,,"No",,
"2012-03-24 14:19:22.334856061",,"Other",,,,"No",,
"2012-03-24 14:19:23.335783647",,"Other",,,,"No",,
"2012-03-24 14:19:24.336588261",,"Other",,,,"No",,
"2012-03-24 14:19:25.337311361",,"Other",,,,"No",,
"2012-03-24 14:19:26.338250225",,"Other",,,,"No",,
"2012-03-24 14:19:27.340383782",,"Other",,,,"No",,
"2012-03-24 14:19:28.341424557",,"Other",,,,"No",,
"2012-03-24 14:19:29.342510361",,"Other",,,,"No",,
"2012-03-24 14:19:30.343896034",,"Other",,,,"No",,
"2012-03-24 14:19:31.344818785",,"Other",,,,"No",,
"2012-03-24 14:19:32.34541976",,"Other",,,,"No",,
"2012-03-24 14:19:33.346166218",,"Other",,,,"No",,
"2012-03-24 14:19:34.348651696",,"Other",,,,"No",,
"2012-03-24 14:19:35.349926606",,"Other",,,,"No",,
"2012-03-24 14:19:36.350148896",,"Other",,,,"No",,
"2012-03-24 14:19:37.351985048",,"Other",,,,"No",,
"2012-03-24 14:19:38.352845466",,"Other",,,,"No",,
"2012-03-24 14:19:39.354724446",,"Other",,,,"No",,
"2012-03-24 14:19:40.355763720",,"Other",,,,"No",,
"2012-03-24 14:19:41.356947837",,"Other",,,,"No",,
"2012-03-24 14:19:42.357283952",,"Other",,,,"No",,
"2012-03-24 14:19:43.358482992",,"Other",,,,"No",,
"2012-03-24 14:19:44.359841",,"Other",,,,"No",,
"2012-03-24 14:19:45.361534290",,"Other",,,,"No",,
"2012-03-24 14:19:46.362185592",,"Other",,,,"No",,
"2012-03-24 14:19:47.363842188",,"Other",,,,"No",,
"2012-03-24 14:19:48.364435587",,"Other",,,,"No",,
"2012-03-24 14:19:49.365708079",,"Other",,,,"No",,
"2012-03-24 14:19:50.366191117",,"Other",,,,"No",,
"2012-03-24 14:19:51.367999267",,"Other",,,,"No",,
"2012-03-24 14:19:52.369263717",,"Other",,,,"No",,
"2012-03-24 14:19:53.37059414",,"Other",,,,"No",,
"2012-03-24 14:19:54.371450455",,"Other",,,,"No",,
"2012-03-24 14:19:55.372301700",,"Other",,,,"No",,
"2012-03-24 14:19:56.373862313",,"Other",,,,"No",,
"2012-03-24 14:19:57.374438020",,"Other",,,,"No",,
"2012-03-24 14:19:58.375375928",,"Other",,,,"No",,
"2012-03-24 14:19:59.377577422",,"Other",,,,"No",,
"2012-03-24 14:20:00.378449110",,"Other",,,,"No",,
"2012-03-24 14:20:01.379155220",,"Other",,,,"No",,
"2012-03-24 14:20:02.381421930",,"Other",,,,"No",,
"2012-03-24 14:20:03.382543327",,"Other",,,,"No",,
"2012-03-24 14:20:04.384264010",,"Other",,,,"No",,
"2012-03-24 14:20:05.385527713",,"Other",,,,"No",,
"2012-03-24 14:20:06.386262796",,"Other",,,,"No",,
"2012-03-24 14:20:07.387555350",,"Other",,,,"No",,
"2012-03-24 14:20:08.389451708",,"Other",,,,"No",,
"2012-03-24 14:20:09.390404997",,"Other",,,,"No",,
"2012-03-24 14:20:10.391242153",,"Other",,,,"No",,
"2012-03-24 14:20:11.392261442",,"Other",,,,"No",,
"2012-03-24 14:20:12.394846229",,"Other",,,,"No",,
"2012-03-24 14:20:13.395962498",,"Other",,,,"No",,
"2012-03-24 14:20:14.396918780",,"Other",,,,"No",,
"2012-03-24 14:20:15.397897783",,"Other",,,,"No",,
"2012-03-24 14:20:16.398624028",,"Other",,,,"No",,
"2012-03-24 14:20:17.400453654",,"Other",,,,"No",,
"2012-03-24 14:20:18.401346777",,"Other",,,,"No",,
"2012-03-24 14:20:19.402523959",,"Other",,,,"No",,
"2012-03-24 14:20:20.403278730",,"Other",,,,"No",,
"2012-03-24 14:20:21.405320131",,"Other",,,,"No",,
"2012-03-24 14:20:22.406994816",,"Other",,,,"No",,
"2012-03-24 14:20:23.407388106",,"Other",,,,"No",,
"2012-03-24 14:20:24.40890131",,"Other",,,,"No",,
"2012-03-24 14:20:25.409986684",,"Other",,,,"No",,
"2012-03-24 14:20:26.410440553",,"Other",,,,"No",,
"2012-03-24 14:20:27.412693214",,"Other",,,,"No",,
"2012-03-24 14:20:28.413183025",,"Other",,,,"No",,
"2012-03-24 14:20:29.414701457",,"Other",,,,"No",,
"2012-03-24 14:20:30.428896382",,"Other",,,,"No",,
"2012-03-24 14:20:31.42952408",,"Other",,,,"No",,
"2012-03-24 14:20:32.430705879",,"Other",,,,"No",,
"2012-03-24 14:20:33.431886630",,"Other",,,,"No",,
"2012-03-24 14:20:34.433413091",,"Other",,,,"No",,
"2012-03-24 14:20:35.434836724",,"Other",,,,"No",,
"2012-03-24 14:20:36.435792494",,"Other",,,,"No",,
"2012-03-24 14:20:37.436238367",,"Other",,,,"No",,
"2012-03-24 14:20:38.437391792",,"Other",,,,"No",,
"2012-03-24 14:20:39.438280110",,"Other",,,,"No",,
"2012-03-24 14:20:40.439693490",,"Other",,,,"No",,
"2012-03-24 14:20:41.441681545",,"Other",,,,"No",,
"2012-03-24 14:20:42.442249602",,"Other",,,,"No",,
"2012-03-24 14:20:43.443762124",,"Other",,,,"No",,
"2012-03-24 14:20:44.444109645",,"Other",,,,"No",,
"2012-03-24 14:20:45.445124809",,"Other",,,,"No",,
"2012-03-24 14:20:46.446572397",,"Other",,,,"No",,
"2012-03-24 14:20:47.447764122",,"Other",,,,"No",,
"2012-03-24 14:20:48.449378862",,"Other",,,,"No",,
"2012-03-24 14:20:49.450103329",,"Other",,,,"No",,
"2012-03-24 14:20:50.451870574",,"Other",,,,"No",,
"2012-03-24 14:20:51.452570566",,"Other",,,,"No",,
"2012-03-24 14:20:52.45366359",,"Other",,,,"No",,
"2012-03-24 14:20:53.454970169",,"Other",,,,"No",,
"2012-03-24 14:20:54.456613726",,"Other",,,,"No",,
"2012-03-24 14:20:55.457625600",,"Other",,,,"No",,
"2012-03-24 14:20:56.45835593",,"Other",,,,"No",,
"2012-03-24 14:20:57.459211110",,"Other",,,,"No",,
"2012-03-24 14:20:58.461610374",,"Other",,,,"No",,
"2012-03-24 14:20:59.462520075",,"Other",,,,"No",,
"2012-03-24 14:21:00.463561455",,"Other",,,,"No",,
"2012-03-24 14:21:01.464929908",,"Other",,,,"No",,
"2012-03-24 14:21:02.46556029",,"Other",,,,"No",,
"2012-03-24 14:21:03.466194617",,"Other",,,,"No",,
"2012-03-24 14:21:04.467195932",,"Other",,,,"No",,
"2012-03-24 14:21:05.469255120",,"Other",,,,"No",,
"2012-03-24 14:21:06.470316373",,"Other",,,,"No",,
"2012-03-24 14:21:07.471301307",,"Other",,,,"No",,
"2012-03-24 14:21:08.472208398",,"Other",,,,"No",,
"2012-03-24 14:21:09.474727016",,"Other",,,,"No",,
"2012-03-24 14:21:10.475540315",,"Other",,,,"No",,
"2012-03-24 14:21:11.476740283",,"Other",,,,"No",,
"2012-03-24 14:21:12.477187704",,"Other",,,,"No",,
"2012-03-24 14:21:13.478572",,"Other",,,,"No",,
"2012-03-24 14:21:14.47913926",,"Other",,,,"No",,
"2012-03-24 14:21:15.480352707",,"Other",,,,"No",,
"2012-03-24 14:21:16.482390774",,"Other",,,,"No",,
"2012-03-24 14:21:17.483214548",,"Other",,,,"No",,
"2012-03-24 14:21:18.484299934",,"Other",,,,"No",,
"2012-03-24 14:21:19.485734934",,"Other",,,,"No",,
"2012-03-24 14:21:20.486223775",,"Other",,,,"No",,
"2012-03-24 14:21:21.487907486",,"Other",,,,"No",,
"2012-03-24 14:21:22.489304900",,"Other",,,,"No",,
"2012-03-24 14:21:23.490586722",,"Other",,,,"No",,
"2012-03-24 14:21:24.491308508",,"Other",,,,"No",,
"2012-03-24 14:21:25.492174645",,"Other",,,,"No",,
"2012-03-24 14:21:26.494903429",,"Other",,,,"No",,
"2012-03-24 14:21:27.495637215",,"Other",,,,"No",,
"2012-03-24 14:21:28.4966038",,"Other",,,,"No",,
"2012-03-24 14:21:29.497593291",,"Other",,,,"No",,
"2012-03-24 14:21:30.498649946",,"Other",,,,"No",,
"2012-03-24 14:21:31.499520685",,"Other",,,,"No",,
"2012-03-24 14:21:32.500693231",,"Other",,,,"No",,
"2012-03-24 14:21:33.501393617",,"Other",,,,"No",,
"2012-03-24 14:21:34.50379271",,"Other",,,,"No",,
"2012-03-24 14:21:35.504345484",,"Other",,,,"No",,
"2012-03-24 14:21:36.505551284",,"Other",,,,"No",,
"2012-03-24 14:21:37.506855081",,"Other",,,,"No",,
"2012-03-24 14:21:38.507192507",,"Other",,,,"No",,
"2012-03-24 14:21:39.508935700",,"Other",,,,"No",,
"2012-03-24 14:21:40.510428609",,"Other",,,,"No",,
"2012-03-24 14:21:41.511927420",,"Other",,,,"No",,
"2012-03-24 14:21:42.512656480",,"Other",,,,"No",,
"2012-03-24 14:21:43.513526341",,"Other",,,,"No",,
"2012-03-24 14:21:44.514897568",,"Other",,,,"No",,
"2012-03-24 14:21:45.515497229",,"Other",,,,"No",,
"2012-03-24 14:21:46.516327428",,"Other",,,,"No",,
"2012-03-24 14:21:47.518487111",,"Other",,,,"No",,
"2012-03-24 14:21:48.5193679",,"Other",,,,"No",,
"2012-03-24 14:21:49.52022398",,"Other",,,,"No",,
"2012-03-24 14:21:50.521599200",,"Other",,,,"No",,
"2012-03-24 14:21:51.522760886",,"Other",,,,"No",,
"2012-03-24 14:21:52.52488004",,"Other",,,,"No",,
"2012-03-24 14:21:53.525527344",,"Other",,,,"No",,
"2012-03-24 14:21:54.526244530",,"Other",,,,"No",,
"2012-03-24 14:21:55.527112570",,"Other",,,,"No",,
"2012-03-24 14:21:56.528453337",,"Other",,,,"No",,
"2012-03-24 14:21:57.529455031",,"Other",,,,"No",,
"2012-03-24 14:21:58.530175791",,"Other",,,,"No",,
"2012-03-24 14:21:59.532345196",,"Other",,,,"No",,
"2012-03-24 14:22:00.53385487",,"Other",,,,"No",,
"2012-03-24 14:22:01.534234667",,"Other",,,,"No",,
"2012-03-24 14:22:02.535936634",,"Other",,,,"No",,
"2012-03-24 14:22:03.536784782",,"Other",,,,"No",,
"2012-03-24 14:22:04.537657161",,"Other",,,,"No",,
"2012-03-24 14:22:05.538764428",,"Other",,,,"No",,
"2012-03-24 14:22:06.540464628",,"Other",,,,"No",,
"2012-03-24 14:22:07.541366923",,"Other",,,,"No",,
"2012-03-24 14:22:08.542680050",,"Other",,,,"No",,
"2012-03-24 14:22:09.543678306",,"Other",,,,"No",,
"2012-03-24 14:22:10.544755565",,"Other",,,,"No",,
"2012-03-24 14:22:11.545319494",,"Other",,,,"No",,
"2012-03-24 14:22:12.547797543",,"Other",,,,"No",,
"2012-03-24 14:22:13.548834480",,"Other",,,,"No",,
"2012-03-24 14:22:14.549297304",,"Other",,,,"No",,
"2012-03-24 14:22:15.550745837",,"Other",,,,"No",,
"2012-03-24 14:22:16.55188486",,"Other",,,,"No",,
"2012-03-24 14:22:17.552249075",,"Other",,,,"No",,
"2012-03-24 14:22:18.553244484",,"Other",,,,"No",,
"2012-03-24 14:22:19.555339202",,"Other",,,,"No",,
"2012-03-24 14:22:20.556286835",,"Other",,,,"No",,
"2012-03-24 14:22:21.557583444",,"Other",,,,"No",,
"2012-03-24 14:22:22.558335011",,"Other",,,,"No",,
"2012-03-24 14:22:23.559198685",,"Other",,,,"No",,
"2012-03-24 14:22:24.560243028",,"Other",,,,"No",,
"2012-03-24 14:22:25.561974061",,"Other",,,,"No",,
"2012-03-24 14:22:26.563817998",,"Other",,,,"No",,
"2012-03-24 14:22:27.564869853",,"Other",,,,"No",,
"2012-03-24 14:22:28.576286526",,"Other",,,,"No",,
"2012-03-24 14:22:29.57791272",,"Other",,,,"No",,
"2012-03-24 14:22:30.578128656",,"Other",,,,"No",,
"2012-03-24 14:22:31.580522757",,"Other",,,,"No",,
"2012-03-24 14:22:32.581428058",,"Other",,,,"No",,
"2012-03-24 14:22:33.582509334",,"Other",,,,"No",,
"2012-03-24 14:22:34.58367951",,"Other",,,,"No",,
"2012-03-24 14:22:35.584166319",,"Other",,,,"No",,
"2012-03-24 14:22:36.585456078",,"Other",,,,"No",,
"2012-03-24 14:22:37.5869393",,"Other",,,,"No",,
"2012-03-24 14:22:38.587972165",,"Other",,,,"No",,
"2012-03-24 14:22:39.589795868",,"Other",,,,"No",,
"2012-03-24 14:22:40.590157835",,"Other",,,,"No",,
"2012-03-24 14:22:41.591293398",,"Other",,,,"No",,
"2012-03-24 14:22:42.592236092",,"Other",,,,"No",,
"2012-03-24 14:22:43.594960847",,"Other",,,,"No",,
"2012-03-24 14:22:44.59549360",,"Other",,,,"No",,
"2012-03-24 14:22:45.596923975",,"Other",,,,"No",,
"2012-03-24 14:22:46.597854873",,"Other",,,,"No",,
"2012-03-24 14:22:47.599478353",,"Other",,,,"No",,
"2012-03-24 14:22:48.600357025",,"Other",,,,"No",,
"2012-03-24 14:22:49.601797042",,"Other",,,,"No",,
"2012-03-24 14:22:50.602695067",,"Other",,,,"No",,
"2012-03-24 14:22:51.603218526",,"Other",,,,"No",,
"2012-03-24 14:22:52.60424515",,"Other",,,,"No",,
"2012-03-24 14:22:53.605212029",,"Other",,,,"No",,
"2012-03-24 14:22:54.606998148",,"Other",,,,"No",,
"2012-03-24 14:22:55.608404106",,"Other",,,,"No",,
"2012-03-24 14:22:56.609138060",,"Other",,,,"No",,
"2012-03-24 14:22:57.610782050",,"Other",,,,"No",,
"2012-03-24 14:22:58.611597040",,"Other",,,,"No",,
"2012-03-24 14:22:59.612888010",,"Other",,,,"No",,
"2012-03-24 14:23:00.613961578",,"Other",,,,"No",,
"2012-03-24 14:23:01.614638724",,"Other",,,,"No",,
"2012-03-24 14:23:02.61561896",,"Other",,,,"No",,
"2012-03-24 14:23:03.617704813",,"Other",,,,"No",,
"2012-03-24 14:23:04.618131609",,"Other",,,,"No",,
"2012-03-24 14:23:05.619154921",,"Other",,,,"No",,
"2012-03-24 14:23:06.620753455",,"Other",,,,"No",,
"2012-03-24 14:23:07.621307115",,"Other",,,,"No",,
"2012-03-24 14:23:08.622474652",,"Other",,,,"No",,
"2012-03-24 14:23:09.623713788",,"Other",,,,"No",,
"2012-03-24 14:23:10.625734652",,"Other",,,,"No",,
"2012-03-24 14:23:11.626282059",,"Other",,,,"No",,
"2012-03-24 14:23:12.62743808",,"Other",,,,"No",,
"2012-03-24 14:23:13.628814708",,"Other",,,,"No",,
"2012-03-24 14:23:14.629283850",,"Other",,,,"No",,
"2012-03-24 14:23:15.630183030",,"Other",,,,"No",,
"2012-03-24 14:23:16.63257757",,"Other",,,,"No",,
"2012-03-24 14:23:17.633825769",,"Other",,,,"No",,
"2012-03-24 14:23:18.634680654",,"Other",,,,"No",,
"2012-03-24 14:23:19.635343210",,"Other",,,,"No",,
"2012-03-24 14:23:20.636767542",,"Other",,,,"No",,
"2012-03-24 14:23:21.637684079",,"Other",,,,"No",,
"2012-03-24 14:23:22.639874233",,"Other",,,,"No",,
"2012-03-24 14:23:23.640386286",,"Other",,,,"No",,
"2012-03-24 14:23:24.64138104",,"Other",,,,"No",,
"2012-03-24 14:23:25.642935512",,"Other",,,,"No",,
"2012-03-24 14:23:26.64352687",,"Other",,,,"No",,
"2012-03-24 14:23:27.644608986",,"Other",,,,"No",,
"2012-03-24 14:23:28.645961644",,"Other",,,,"No",,
"2012-03-24 14:23:29.646861341",,"Other",,,,"No",,
"2012-03-24 14:23:30.647151474",,"Other",,,,"No",,
"2012-03-24 14:23:31.649311963",,"Other",,,,"No",,
"2012-03-24 14:23:32.650863503",,"Other",,,,"No",,
"2012-03-24 14:23:33.651377172",,"Other",,,,"No",,
"2012-03-24 14:23:34.652133036",,"Other",,,,"No",,
"2012-03-24 14:23:35.653153559",,"Other",,,,"No",,
"2012-03-24 14:23:36.654236032",,"Other",,,,"No",,
"2012-03-24 14:23:37.655856316",,"Other",,,,"No",,
"2012-03-24 14:23:38.656263404",,"Other",,,,"No",,
"2012-03-24 14:23:39.657323424",,"Other",,,,"No",,
"2012-03-24 14:23:40.659452192",,"Other",,,,"No",,
"2012-03-24 14:23:41.660285515",,"Other",,,,"No",,
"2012-03-24 14:23:42.661291872",,"Other",,,,"No",,
"2012-03-24 14:23:43.662359372",,"Other",,,,"No",,
"2012-03-24 14:23:44.663213221",,"Other",,,,"No",,
"2012-03-24 14:23:45.664218535",,"Other",,,,"No",,
"2012-03-24 14:23:46.665442972",,"Other",,,,"No",,
"2012-03-24 14:23:47.667960118",,"Other",,,,"No",,
"2012-03-24 14:23:48.668389007",,"Other",,,,"No",,
"2012-03-24 14:23:49.669941791",,"Other",,,,"No",,
"2012-03-24 14:23:50.670761862",,"Other",,,,"No",,
"2012-03-24 14:23:51.671573197",,"Other",,,,"No",,
"2012-03-24 14:23:52.672487689",,"Other",,,,"No",,
"2012-03-24 14:23:53.674758734",,"Other",,,,"No",,
"2012-03-24 14:23:54.675619633",,"Other",,,,"No",,
"2012-03-24 14:23:55.676741832",,"Other",,,,"No",,
"2012-03-24 14:23:56.677528816",,"Other",,,,"No",,
"2012-03-24 14:23:57.678102170",,"Other",,,,"No",,
"2012-03-24 14:23:58.680970411",,"Other",,,,"No",,
"2012-03-24 14:23:59.681233902",,"Other",,,,"No",,
"2012-03-24 14:24:00.682267872",,"Other",,,,"No",,
"2012-03-24 14:24:01.683139455",,"Other",,,,"No",,
"2012-03-24 14:24:02.684796352",,"Other",,,,"No",,
"2012-03-24 14:24:03.685753140",,"Other",,,,"No",,
"2012-03-24 14:24:04.687545884",,"Other",,,,"No",,
"2012-03-24 14:24:05.688821267",,"Other",,,,"No",,
"2012-03-24 14:24:06.689142659",,"Other",,,,"No",,
"2012-03-24 14:24:07.69045263",,"Other",,,,"No",,
"2012-03-24 14:24:08.691264716",,"Other",,,,"No",,
"2012-03-24 14:24:09.692948553",,"Other",,,,"No",,
"2012-03-24 14:24:10.694820267",,"Other",,,,"No",,
"2012-03-24 14:24:11.695359886",,"Other",,,,"No",,
"2012-03-24 14:24:12.696530598",,"Other",,,,"No",,
"2012-03-24 14:24:13.697683205",,"Other",,,,"No",,
"2012-03-24 14:24:14.698289671",,"Other",,,,"No",,
"2012-03-24 14:24:15.699288730",,"Other",,,,"No",,
"2012-03-24 14:24:16.701835284",,"Other",,,,"No",,
"2012-03-24 14:24:17.702742651",,"Other",,,,"No",,
"2012-03-24 14:24:18.703585350",,"Other",,,,"No",,
